sno,cleaned_tweet,is_hate_speech,image_path
1238,chest rt lilbthebasedgod ima make song called perez hilton gonabe gay party boy whos fat slut bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1238.png
1239,smh rt dailymail nyc cops leave ebola doctors apt dump gloves masks public trash httptcoatkloiqfzz httptcohvbhwjrken,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1239.png
1240,rt cuhcuhcuh blacc ass charcoal bitches sayin mixed irish false shit cuh,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1240.png
1241,kebinblodgett bitch yuck,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1241.png
1242,sweetakin rich white liberals know whats best black people dont see theyre obviously uncle toms,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1242.png
1243,suck dick good im like god dam dirty bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1243.png
1244,kincade daunfuqwitable stoopidlu mistaturk playcrazy gfdalifestyle fuck bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1244.png
1245,uberfacts eat yo pickles bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1245.png
1246,trash ways lol rt agdacoroner bitch killed herselflook like bill maher makeup httptcoiwlagjsl,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1246.png
1247,rt mindonsuccess mother trash man ask everyday need want money say naw im good come payday,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1247.png
1248,freezing nips,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1248.png
1249,sarahksilverman saw black nra skit vile youre funny fan anymore cunt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1249.png
1250,aint shit girl bitch made nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1250.png
1251,aasthaxoxo oh shut mouth talkin morning fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1251.png
1252,rt rarebreedkena shoutout ogmaco bitch guessed remix shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1252.png
1253,rt nrana girl logic say bye dont actually mean dont fucken say bye dumb bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1253.png
1254,iamshady thats even real word must hit blunt started making shit nigger ass lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1254.png
1255,frankiejgrande omg gtfo white faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1255.png
1256,rt deepapi outside dick keep dem hoes sick,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1256.png
1257,bitches wasting time ungrateful niggas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1257.png
1258,justinbieber fun getting deported fucking faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1258.png
1259,sarakateee fazerain wouldnt proud faze family hes horrible one two hes ugly trailer trash fazeisgay,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1259.png
1260,thats dont stunt hoes instagram teamrealbooty httptcovchxqgmbde,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1260.png
1261,mostly restaurants im fat ho rt imjustceej contacts phone hoe,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1261.png
1262,theyre working bill prevent retards voting knew retards could vote things starting make sense,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1262.png
1263,rt jcal blessedmannie alluring yall hoes get boyfriends tweet break dawg lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1263.png
1264,rt drummerkid shits dry bitch ask water shit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1264.png
1265,niggas deserve better bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1265.png
1266,rt kxrxsxb know one person could say anything look thinking youre retarded stfu stupidbitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1266.png
1267,everybody everybody everybody everybody sit yo bitch ass listen true motherfuckin told kendrick lamar rolls crash,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1267.png
1268,flow jus wanted let yll know hope hurricane kills soca sunday trash lordwillin,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1268.png
1269,killed birds stone thank god payed attention communication classes work,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1269.png
1270,burnnotice fi shoots bean bag rounds guy hurts like bitch dont,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1270.png
1271,body count mine hoe js,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1271.png
1272,myfishdied dammn weed potheads annoying af twitter weed pot thing faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1272.png
1273,rt rleraider thanks ravens beating fags believe dont give fuck im raider nation bitches thanks pu,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1273.png
1274,bout put hoes backpage try pimp hand,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1274.png
1275,thejadednyer nope btw yous hoe lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1275.png
1276,fitlifemike chanelisabeth shut fuckin beaner,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1276.png
1277,rt burnthewitchxo probably mentally retarded,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1277.png
1278,kyles bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1278.png
1279,beat pussy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1279.png
1280,bitches like im mixed wit italian chinese nd african american like bitch cuz ate ur httptcozdwdlm,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1280.png
1281,kingego get bitch go gtgt wisdomstature,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1281.png
1282,johguy love racism blame whitey everything mention bet white man put desert tortoise bundyranch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1282.png
1283,respect nigga tell got bitch fall fuck back hating,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1283.png
1284,rt keepingupwjr respect niggas respect girls amp dont pay hoes attention salute,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1284.png
1285,rt pgammo yankees draft room huge picture greg campbell message makeup looking,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1285.png
1286,needs alarm worlds annoying bird outside window,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1286.png
1287,blacclabelle nice avi lil nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1287.png
1288,keongetsbitches fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1288.png
1289,jason admitted youre stuck bitch lol think youre much better everycunt naaaaa,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1289.png
1290,rt vodkapapixo black girls never guess cause dont call hoes sell drugs shoot niggas well,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1290.png
1291,rt nobeeetch tommyreainigga bitch dont nobody care,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1291.png
1292,wrightontarget look like bitch nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1292.png
1293,slightlyadjusted rt capotoheaven alls niggers wanna fuck tweet drink pineapple soda day,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1293.png
1294,please oldirtyjesus shut hoe marlsoul im honestly nice person,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1294.png
1295,dude said bitch took whole nap midterms,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1295.png
1296,rt whiteboicoleman stepping away twitter beef im going bed cause gotta gotta go redneck asshole us,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1296.png
1297,u bad bitch enjoyyaday,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1297.png
1298,hoes actin niccas actin tough,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1298.png
1299,ha fucking twat go cry mommy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1299.png
1300,rt britstratton bitch face point zzachbarness thats thanks,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1300.png
1301,stonisnipezz joke right youre like ugh wish jap tweeting gook shit jerkin hentai,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1301.png
1302,miss britt god damn bitch real nigga baby,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1302.png
1303,bye bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1303.png
1304,bitch done blew high high drugs,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1304.png
1305,nigguh spitting dat crack bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1305.png
1306,bridifferent good dnt sucker sad mad bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1306.png
1307,tacalifornia wyo bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1307.png
1308,rt tweetssweet lack humbltonbanks smh u niggers amp ur music knowledge,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1308.png
1309,denisenigga true dat nig,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1309.png
1310,teamdarrion like velcro headed moon cricket say fucking jungle bunny,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1310.png
1311,katey voka made hoes background popular,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1311.png
1312,jergucci dev real mvp thats wat ya bitch said finished,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1312.png
1313,bitches work period,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1313.png
1314,rt adubbffamous meshewill bring winter back degrees shit birdsget fukkk outta bro,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1314.png
1315,jusfinlbieber honestly fuck whoever agreed bitch ass nigga never going get tupac level,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1315.png
1316,hibye omfg pics tranny lmao,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1316.png
1317,people slam brakes yellow lights allowed drive,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1317.png
1318,jthomas destrothenoble nekolin ltltlt getting ass pounded amp loving im done gay whiney bitch next,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1318.png
1319,rt dynamite yall als challenge yall gonna donate cuz dont k amp tiger blood donate unlike charlie,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1319.png
1320,girlideas bitches stand like httptcoqqvqylru wanted mjs smooth criminal video bad,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1320.png
1321,pink hat guy cody caleb either way emotional bitch bb,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1321.png
1322,crocodilecraig bitch u aint come school,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1322.png
1323,slut specky albino lesbo wannabe player dwarf coolcunts absoluteyvile,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1323.png
1324,dont fuck girls wear beanies,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1324.png
1325,im bitch sometimes,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1325.png
1326,sis said go sleep said bitch b day aint sleeping,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1326.png
1327,even hoe name,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1327.png
1328,ill break bitch nigga dont care size,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1328.png
1329,chanelisabeth nigger music,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1329.png
1330,crying g americans dont like amp might call names call crybaby bitch bama,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1330.png
1331,rt gorgeouscamry inkkofrosess gorgeouscamry stop explaining yo self sorry ass bitch dont nobody care eww sound spicy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1331.png
1332,rt arianagrande oh torrence cant stand cheer leading squad love pom poms ill feed bon bons night,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1332.png
1333,caesar home rt naewoodster mjayskillz httpstcomwkaojkxbtheres much bitch looks like lets start ape shit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1333.png
1334,allergies eyes red chink eyed look like im stoned,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1334.png
1335,id go bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1335.png
1336,idk niggah give female head throw condom lmaooo niggah already ate whole std,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1336.png
1337,sammiboyden idk lets redneck shit ask samuela,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1337.png
1338,buddy fruit deionmvo vonteeeeee brandon said dirty ass coon,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1338.png
1339,moms younger brothers gonna come disrespect mom amp call bitch amp cousins gonna tell mom stfu wth,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1339.png
1340,joshgnf brananv define ironbjk mrjstn oh shut faggot get disease overused twitter,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1340.png
1341,rt yofwm brianlovesass damn babe sike forever fucking basic bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1341.png
1342,think found normal roommate praise jesus current ones get throats slit sleep,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1342.png
1343,rt ceut bushco used publicly trash exofficials wrote books snow oneill etc bet wont hear pbo trashing gates morning,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1343.png
1344,rapdreams bitches hold nigga get locked nigga go college military different story,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1344.png
1345,rt caseytu niggas hoe shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1345.png
1346,workout tweet instagram tweet text hoes xbox fall asleep young boys aint gotta clue grinding,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1346.png
1347,michellemcaffey ill show much fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1347.png
1348,rt pookiehuny endoftheworldconfessions follow retards twitter theyre bunch morons amp need g,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1348.png
1349,california full white trash,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1349.png
1350,rt sunnyignant week ago yall hoes wasnt sucking dick yall pros huj,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1350.png
1351,rt cuhcuhcuh fat bitches dont like liftin arms summer dampness cuh,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1351.png
1352,goldiemack hoe told gonna chop dick baltimore,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1352.png
1353,division trash nomeekjustmilz saints gon win nfc southwatch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1353.png
1354,rt whiteponyjr ericmariners jc peace faggot httptcoqsgycvcvap,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1354.png
1355,abigayvazquez nicole tonyjetsfoo yeah lowkey loves knows hes nigga dont love hoes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1355.png
1356,mitchkrebs gnarlescharles queer gnarles charles wasnt,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1356.png
1357,bitches like niggas aint shit naw bitch maybe aint shit,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1357.png
1358,rt karlosbudah realniggasherm aye bro kno shit go bitch solid af running free st,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1358.png
1359,rt rakwonogod bros hoes bro hoes,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1359.png
1360,time stunt hoes,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1360.png
1361,rt bitterarab halloween fast approaching please understand culture costume mock ridicule http,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1361.png
1362,rt alfanolisa chris mariachappellen gee isnt cracker racist term tired race baiters,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1362.png
1363,drfreezeburnn thats bias objective fact philly fans cunts,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1363.png
1364,ont care cuz got hoes dats rite got plenty em,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1364.png
1365,green beans summer yellow squash zucchini cucumber set road today free,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1365.png
1366,rt badnewsali really faggot say match bad stop watching,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1366.png
1367,rt realkiddsmyllz wonder sue bitch wasting mf time,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1367.png
1368,greatwhite get bc called tool called hoe bc hoes tools hahahaha im funny,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1368.png
1369,badabing punch real niggas face cause pussy nigga gonna punch right back strong mush shake,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1369.png
1370,jlewyville global ambassador something put ppl des nuts hoe ahh nigga,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1370.png
1371,faced bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1371.png
1372,marcostc niggas pressed pussy aint nuthin instead worrying dat bitch fucking dont u get chu sum money,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1372.png
1373,another long mornin smhthank god nicca see tho real shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1373.png
1374,hate one random tear comes havent blinked like nigga stop bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1374.png
1375,rt motherofbraylon inkkofrosess motherofbraylon already know go fed ah bitch ready walk door,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1375.png
1376,text nig nogs,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1376.png
1377,rt tylerschuster much coke charlie sheen enough kill two half men guess,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1377.png
1378,jaibrooks ugly goldigging cunt u probably uncircumcised penis faggot,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1378.png
1379,say ya want im single opportunity dick ass pussy time ima take,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1379.png
1380,kim k alright honestly many niggas id rather miley got unfollowed bitch strange,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1380.png
